n,nsamp,error.rate,error.count,loss,p121,p122,p131,p132,p221,p222,p231,p232
512,0,0.453125,232,2.639558548354386,0.7920144361396921,-1.8747223350772864,0.6795919623388043,0.6895112051539565,1.0756455220608356,-0.6863219674066131,0.28602183033217093,0.35019594258342807
512,0,0.318359375,163,2.0467235333181266,-1.3941931901953566,-1.2819051519151732,-0.2739044935505468,0.3403136703747345,-0.7217151630911491,-0.6631058436715322,-0.6935667626529444,0.6506699249398612
512,0,0.298828125,153,2.2945527017301273,0.7496155733357475,-0.6605531594952625,0.6869337556809156,0.7483558458051238,1.463623656611208,-1.390160993746388,0.26657737966979456,0.31113200635858174
512,0,0.36328125,186,2.4145155173606647,-0.6744418044671019,-0.8220555302957461,-0.6378139688890377,0.7640926412115472,-1.55675071977247,-1.1158299973123371,-0.19764980284911213,0.31187717588649305
512,0,0.484375,248,2.579724944589933,-0.9573644177926668,0.7105945847495352,-0.28014942719445934,-0.3297454859325001,-0.7910484728235816,2.0393443285535864,-0.641011371788101,-0.7843669193620147
512,0,0.28125,144,2.280039195087361,0.7975240869531165,0.6494373040431863,0.6477081517659056,-0.8127523812084337,1.4156527891049444,1.3366957911564388,0.2526164962310665,-0.3480993990240285
512,0,0.091796875,47,1.1426060766102897,-0.7097389846012345,-0.7648970483728417,-0.6783096271930392,0.8483896536250057,-0.7177380656687111,0.7630437423984497,-0.7046199686629211,-0.7581573124380174
512,0,0.095703125,49,1.1438381144811616,-0.6739839326024848,0.7463706984436775,-0.7171512344321529,-0.7519767529624101,-0.7160429592774551,-0.745214158217301,-0.6895244155334593,0.7542786269062887
512,0,0.306640625,157,2.321184315056835,-1.3748151135194493,-1.298695390868668,-0.26675751091108874,0.3622257508071611,-0.8045736592051229,-0.658050535558257,-0.6639063793910247,0.688711845385716
512,0,0.287109375,147,2.1198772607669714,-1.4173575518535566,1.3941171153396892,-0.25024089108313974,-0.33815403810134587,-0.7703008387229343,0.6926542393892349,-0.6386697826291149,-0.7756650682162715
512,0,0.119140625,61,1.1603962341787968,-0.7148253679559478,0.6983014807313856,-0.6940268585258389,-0.7818528573665698,-0.6717784224321995,-0.7762506778112154,-0.7119875702518642,0.7587054515774595
512,0,0.416015625,213,2.671179622817797,-1.1501521637055512,-1.5067011253485116,-0.5130403144044859,0.8435299590177237,-1.2885875722050666,-0.4922819192256136,-0.2037757273617483,0.3313919355995517
512,0,0.33203125,170,2.560033181030056,0.7692308633228367,0.6246752302463683,0.6957836082982205,-0.7866194881695321,1.4484983266839515,1.301273905053937,0.2739797915607049,-0.33080477669242986
512,0,0.087890625,45,1.154043953800205,-0.7138508035692667,-0.7684574768154128,-0.6967918593748591,0.809164697584561,-0.7571582880350428,0.7496916255581261,-0.6889446163665675,-0.8049959805044641
512,0,0.11328125,58,1.1780220971362532,0.806045124419607,0.6952136366292722,0.6469431946740806,-0.7895120529214531,0.6763487817297363,-0.7795352423860729,0.7343752455916185,0.697958716519026
512,0,0.109375,56,1.2090420678087317,-0.6767642156527145,0.7588524059313254,-0.7163412074412944,-0.7620886701652025,-0.7067754957609755,-0.7564889065512632,-0.7002519584793728,0.7836803330596714
512,0,0.291015625,149,2.5181290918180315,-0.736997819931591,-0.6626684326240209,-0.6988272520281834,0.7566947692877672,-1.5307782571362496,-1.447639637896604,-0.25985579698279826,0.37907708143632574
512,0,0.29296875,150,2.2101242701956982,-0.7618321400035747,-0.6913025254001831,-0.6623908589817632,0.7799798096851661,-1.4893192687980696,-1.3638411143946754,-0.24701328570383668,0.32723130750064805
512,0,0.1171875,60,1.0889592163581434,-0.6881673691801293,-0.7577508997421768,-0.705182136520729,0.7330408797644614,-0.694416226557057,0.752040705415318,-0.7055196234942028,-0.7438569581596443
512,0,0.306640625,157,1.982906086068684,-0.8104218845673474,0.6128415104999073,-0.6405948465142642,-0.7786365011758404,-1.4579061891915246,1.345163895977327,-0.2617528306567973,-0.363772650493081
512,0,0.103515625,53,1.2047205551290263,-0.6911132948462805,0.7364391391510762,-0.6791304922683864,-0.7705553843887968,-0.7102839748815841,-0.767361351303636,-0.7130853476810963,0.7329319449401563
512,0,0.095703125,49,1.1991400466648223,-0.7512634342334803,0.6787428034338044,-0.6391728056963372,-0.7933695109763268,-0.628877201204571,-0.7981915359200387,-0.7747784555402739,0.7097597534673794
512,0,0.111328125,57,1.2265948205758015,0.6640123837629139,0.7359585774367972,0.7012015323517223,-0.7294624272169352,0.7151216764615056,-0.7170506039826736,0.6907237864563964,0.76349691134971
512,0,0.310546875,159,2.3066204142907143,-1.3920014147265898,-1.3302795270325252,-0.2819759324409395,0.3086884988983979,-0.6989851304539849,-0.6503813175708845,-0.7157466776993326,0.6980959114781016
512,0,0.087890625,45,1.210156717650684,-0.6844552270905004,-0.7816647345655308,-0.7316464094607815,0.7247739793595619,-0.6938529312082475,0.7421495864290142,-0.6984371041158329,-0.7686941171903421
512,0,0.296875,152,2.4251470501942163,-1.493118660496996,1.3439321355040617,-0.27003545536901946,-0.3470822403055312,-0.7990508971980436,0.6865091280091322,-0.6435937997205143,-0.8767021161781975
512,0,0.466796875,239,2.3037821909860288,-0.8800364387820309,1.9867069407312852,-0.6446199774374929,-0.7925326496509152,-1.1112482091139655,0.7232456817738471,-0.27411478867621025,-0.3449963085975706
512,0,0.28125,144,2.5729514965710676,-1.4831885264532467,1.352102438147569,-0.26421341234051476,-0.320179797442942,-0.7411421361368478,0.6681191761935104,-0.6610884770521538,-0.7211585462999089
512,0,0.099609375,51,1.0190079015803977,-0.7047065884199107,-0.7601663998506438,-0.7120865430393619,0.7990063349513051,-0.7181444740287038,0.7487805335596113,-0.713179433930006,-0.8103588575501373
512,0,0.48046875,246,2.4275030914549585,-0.6834569345208061,2.0855402689696243,-0.6657030888959357,-0.7638184136099483,-0.9798011617455852,0.7507376037899758,-0.2365158870059284,-0.3371459774108103
512,0,0.408203125,209,2.5673087241435564,-0.9906669123652636,1.5587493306913698,-0.6033499049086486,-0.7010473867997721,-1.2317813283183277,0.586265125014371,-0.22040088007946915,-0.31525409064425153
512,0,0.068359375,35,1.0997274456916988,-0.7329183599631065,-0.7188008286675162,-0.6829316613307982,0.7040938902052243,-0.6578179626016301,0.7569947543513115,-0.7259850712221035,-0.7322568257565985
512,0,0.484375,248,2.4592197919052836,-1.1088104518093165,0.7097347290774008,-0.2452081316018968,-0.31968115702458477,-0.8063344477102435,1.9960172607676192,-0.6542867414402193,-0.8185138223713756
512,0,0.0859375,44,1.147199739689556,-0.6995868223021423,0.7167424034205206,-0.6680902210265116,-0.7817168378735665,-0.6761791097295138,-0.7546820105188378,-0.7382389805717177,0.6747239680147814
512,0,0.34375,176,2.509939713781331,-0.7420294540415308,-0.6313695055068468,-0.6560302099437847,0.7810384964640084,-1.572743830640194,-1.422721189542188,-0.21302679988427323,0.341083345090741
512,0,0.060546875,31,0.9549868811200994,-0.7122642616341898,0.7722266683690874,-0.7073725517675029,-0.6955450995738964,-0.7159332078339912,-0.7210240472782997,-0.6765074768626199,0.8011813043338797
512,0,0.4609375,236,2.3657067304343813,-1.0645089521394195,0.6645040197904273,-0.25171674878816946,-0.3055478237550147,-0.9133022835205732,1.9374625429519368,-0.6028177342831723,-0.8140732296899583
512,0,0.080078125,41,1.194063725098338,-0.6683598487616207,-0.7547982256209927,-0.7215140771863897,0.6947704099131004,-0.743205083494672,0.6926895297363849,-0.6801959709081027,-0.7293039264251374
512,0,0.46875,240,2.4908194214146966,-0.6027366205100662,2.5409300676664843,-0.6991114938965158,-0.7828419901303996,-1.0073057063935562,0.7714036356107321,-0.26987847204395216,-0.2986498949086893
512,0,0.27734375,142,2.2279767684363057,-0.6813388688324334,-0.7899760875699418,-0.6836428612591267,0.8753666676607024,-1.5156653329017942,-1.2469694747628708,-0.24393465293521088,0.312694137406685
512,0,0.08984375,46,1.0892021829815841,-0.6836904831048662,0.7602887458852495,-0.7193190398243455,-0.8058916041535458,-0.7592550103736518,-0.7343740246581467,-0.670929202192874,0.8156426359776419
512,0,0.12890625,66,1.27082385783365,-0.6276903959276678,0.7983336210077334,-0.7530582116496379,-0.7442719056235508,-0.7246879294572383,-0.6851383115188793,-0.6620762200192177,0.7380605217850071
512,0,0.271484375,139,2.285091133995335,-1.455185810412464,-1.3217473085256748,-0.23658113274680667,0.35548159974258536,-0.8018779606437653,-0.6808597047297767,-0.6606449584638212,0.7865510525551362
512,0,0.40625,208,2.400631052168112,-0.9760875051181646,1.657055729708384,-0.6276810486582048,-0.7273067393689142,-1.275273307787105,0.6458230452424256,-0.2271629321045909,-0.3366283299492654
512,0,0.0859375,44,1.145561137490344,-0.7897638655002012,-0.6921126787380654,-0.6552439785547196,0.7974369031401366,-0.6699677601977343,0.7543557562944956,-0.7442201409698604,-0.7212417385546551
512,0,0.298828125,153,2.652271979243023,-0.6051581363127259,0.851026284263433,-0.6918855937943381,-0.8068024747211778,-1.5457107415606843,1.1826256591365545,-0.25257737599476293,-0.32460246997456726
512,0,0.361328125,185,2.4220615289219984,-0.7375366609673351,0.6207733504216382,-0.6788476457793956,-0.7202106298363555,-1.625545872265729,1.413189327228051,-0.2208143043982527,-0.3074090974434469
512,0,0.25,128,2.0463299361060088,-1.40702065518686,-1.3496763642592355,-0.29269195172097834,0.3577507710359289,-0.790734101825284,-0.6667670764760144,-0.6690020722397507,0.7535695164958867
512,0,0.37109375,190,2.4031021806575974,-1.3516304880337835,1.1642705504176505,-0.3012754612783961,-0.36224136193015993,-0.9116955771970894,0.5008253907557337,-0.6419934847667274,-0.8515724282793676
512,0,0.123046875,63,1.33689930037613,-0.6539034128438709,-0.7775842046433836,-0.7285526992849216,0.7928268953973455,-0.6156203587411019,0.7538802867415054,-0.7262899025721581,-0.7357732226494063
512,0,0.248046875,127,2.4037368946345,-0.5943341833222755,0.7814761856624453,-0.7492010023834025,-0.7821631263741987,-1.4672382206600851,1.2865872765943018,-0.28807706610225103,-0.32518945830177953
512,0,0.09765625,50,1.2314283628408615,0.624052083254678,0.7631943881748721,0.7240420731515843,-0.7247332302632341,0.6924270952867555,-0.7129234903860578,0.70027074183011,0.7036118546451632
512,0,0.337890625,173,2.389679868916017,-0.7452512906754606,-0.6122253691201163,-0.6819529446889931,0.7367893049094935,-1.5164669607943413,-1.41023677500534,-0.24136942069891357,0.33526391731302224
512,0,0.259765625,133,2.432791095377909,-1.4176658406014035,-1.291808834691616,-0.2628344117194608,0.3098103510204974,-0.7424074290700607,-0.6756744403111647,-0.6984664996827007,0.7282671993063656
512,0,0.30078125,154,2.289904222841455,0.6824717693297029,0.6630494982840133,0.6779021207322992,-0.7609294221319359,1.5003428854241234,1.2568444815958868,0.26657557720035113,-0.33081537128377636
512,0,0.31640625,162,2.457910992630995,1.4108784908935483,1.2874535889637906,0.26853687861420844,-0.35728651786004056,0.7836066478350827,0.6417311821937163,0.6586785722729047,-0.810515523546583
512,0,0.08203125,42,1.223373902228528,-0.68932794712404,-0.7526418910593825,-0.6771338056270224,0.7805439292259084,-0.7768126962172238,0.7702774712350057,-0.7220983379987183,-0.7680975934525919
512,0,0.328125,168,1.8967028415992224,-0.992524865942688,-1.408806616487886,-0.6373101096742937,0.6887258764015358,-0.8931926401309839,0.6477570368712158,-0.41726245196649087,-0.3874560032884952
512,0,0.283203125,145,2.25776113501012,1.359007140287843,-1.4075410370590908,0.3050373197840993,0.3387040309732684,0.7157680429327606,-0.6946637008036827,0.7072886418844153,0.7718810488787431
512,0,0.31640625,162,2.2942187231838567,-0.7830369927646443,0.65955488337384,-0.6604363659186341,-0.7776327603333786,-1.5558589232810685,1.457145177976548,-0.26362243477220254,-0.34433648161360336
512,0,0.26171875,134,2.314279007221469,0.7198170216891636,-0.7188767391613078,0.6602603218679148,0.8076766695443865,1.646599382878531,-1.219252833640117,0.2135016319435615,0.3610475687589999
512,0,0.078125,40,1.0858418936949512,-0.7039644479464162,0.7052587469732868,-0.6994001788362164,-0.7346125201764945,-0.6982123142251221,-0.7322723594892538,-0.7182392209515112,0.7429821167539585
512,0,0.068359375,35,1.1113648136855143,-0.6485065408247421,0.7862262076520584,-0.7473260758840187,-0.7391032185390941,-0.7403534220630061,-0.6950358460288425,-0.6777472154136974,0.7833316975311984
512,0,0.49609375,254,2.5123843921904756,-1.089562736264278,-0.6226333775837801,-0.27447166732955985,0.3312440128048852,-0.9314586426691404,-1.702354394468241,-0.6059796124931173,0.8180079327728464
512,0,0.45703125,234,2.5162096689040663,-1.1266930109048667,0.6480327196341087,-0.2647706771360771,-0.3855534377029173,-0.9940332956664056,1.7106903900202408,-0.6008850411719254,-0.8308869929162285
512,0,0.087890625,45,1.1296483481616637,0.6972688421018449,0.7346118079449476,0.662953684317774,-0.8036634013744576,0.6715026514085674,-0.7825027120283984,0.7340934717226103,0.6914712733411454
512,0,0.087890625,45,1.1485217134173915,-0.6123463270453177,0.8002434473558394,-0.7670332447549748,-0.7057500746115162,-0.7545984443271023,-0.6981538511702823,-0.634899549981109,0.8159112014030228
512,0,0.107421875,55,1.4998489653697007,0.6523280383814218,-0.7452350156777092,0.6932879593466577,0.7671672988876961,0.737885932703006,0.7150284368026931,0.7062836280926262,-0.6902002756605273
512,0,0.080078125,41,1.066809038193651,0.6621276023765367,0.7538216873710446,0.7341676289118787,-0.7086916539460689,0.7159227686578498,-0.717059105589392,0.6817173752051217,0.7784874876189735
512,0,0.3046875,156,2.4471933605741643,-1.395302645673347,-1.3134890432410404,-0.23011525225444487,0.31655294926769156,-0.7836424902684077,-0.6854293693414752,-0.6545286344267073,0.750350610720854
512,0,0.09765625,50,1.1923753501707508,0.7212052308182173,-0.7410630160454018,0.6846623674303458,0.7152914958893631,0.7340506473927856,0.7572167049503381,0.7063474972932022,-0.7826077638672728
512,0,0.283203125,145,2.0623196702322666,-1.4833455979791426,-1.3651939794210313,-0.24325445881193752,0.36785625560305857,-0.7672054511898563,-0.6918388901195166,-0.6682969104436299,0.7416048445040034
512,0,0.103515625,53,1.186114968333672,0.6829826634103803,0.7115552536863844,0.7034774613646839,-0.7070901929807875,0.7642797378078335,-0.7672144754514165,0.7041379024402765,0.8234577223906964
512,0,0.087890625,45,1.028992085390018,-0.6798765333232424,0.7472261712043259,-0.7208477482639636,-0.7884194039608486,-0.7454474217087158,-0.7332570673703753,-0.6943109616520178,0.8202535714864547
512,0,0.466796875,239,2.4884718759654305,-1.2363759788713606,0.6477308094195426,-0.21332970695411305,-0.37485877885850455,-1.0270632745417123,1.5710913928947856,-0.5802829966965486,-0.7296427182738884
512,0,0.3359375,172,2.6448862479633894,-0.697788169027267,0.8001184957296159,-0.663616104487355,-0.8101497779231969,-1.555486903793081,1.2035117403826,-0.2140368105705876,-0.30916741092681804
512,0,0.275390625,141,2.2060557154521057,-1.4877923879652393,1.325172411383999,-0.2603260643923035,-0.3429972975040521,-0.7889422877823882,0.626314011246381,-0.6570590375908089,-0.7470076793947161
512,0,0.107421875,55,1.1292025457037855,-0.7111354432930422,-0.7774390128407357,-0.7016616539746549,0.7521689319642683,-0.6891876694127711,0.7174627655999275,-0.6975144234841516,-0.8161609434545194
512,0,0.07421875,38,1.140697157390378,-0.6601638001396632,-0.7739166174138198,-0.7175286978862421,0.7483564729587185,-0.7447670500946783,0.7035593868860117,-0.6800158285105834,-0.7463522669481109
512,0,0.0859375,44,1.0013403241550436,-0.6653756776367767,-0.734858549983011,-0.7167276700069823,0.726589518698418,-0.7498554515967634,0.7545899086466682,-0.6896510335421462,-0.7902463240593668
512,0,0.107421875,55,1.1815918963167258,-0.6656340826393764,0.7268004751370756,-0.7073628407703175,-0.7509615525400456,-0.692493426304532,-0.7617840491477427,-0.7072109949136218,0.7192830361523046
512,0,0.103515625,53,1.3732443032368808,-0.6496253363481954,-0.7570784914549489,-0.7439323725328096,0.7374231271625433,-0.7151027020340207,0.6968206640996784,-0.6901203408513887,-0.7977744510545669
512,0,0.318359375,163,2.1366072639085183,-0.7358785981090575,0.6393276005875601,-0.703430122337247,-0.7670707062528355,-1.4053591748429914,1.3234165639476487,-0.27176081189055884,-0.32872294776673466
512,0,0.251953125,129,2.2125619060329194,-1.5268502331998894,1.3031025460297034,-0.26750688294821,-0.30112270466430513,-0.7259649269019245,0.6666113293218708,-0.6880351284572299,-0.7869709015628704
512,0,0.46875,240,2.5731425424415217,-1.021191386797544,-1.6499173295340166,-0.5729561897143571,0.7904004059655292,-1.2327123479262208,-0.59955025733738,-0.25172965264268826,0.31210156517363274
512,0,0.380859375,195,1.896513359882638,-0.8702592014221712,1.6533805067936425,-0.6504546854801878,-0.7041157457704371,-0.9503502100210334,-0.6491794924281626,-0.33926518732676825,0.35856289791314516
512,0,0.255859375,131,2.271699741828086,-1.4411192977894052,1.4417223806182835,-0.26892780889388823,-0.321010343881957,-0.7326728703762985,0.7039369870382226,-0.6840316569208712,-0.7544771263731062
512,0,0.09765625,50,1.1141229993284885,-0.6917303190103085,0.7556979728534844,-0.7181901526309,-0.7408877001182973,-0.7830986765635228,-0.7340317396742917,-0.675518806914558,0.7167045562895793
512,0,0.49609375,254,2.5999126641312458,-0.9440313638847402,-1.820022996447325,-0.611661462205796,0.8222905776640904,-1.1700552306834928,-0.6257202651412151,-0.23463252307415355,0.3388074063875609
512,0,0.3046875,156,2.2148467937390883,-0.7598461489354564,-0.6924946268045192,-0.6854274956042695,0.7980589497034208,-1.4200733745398886,-1.4096756316552237,-0.280525428094679,0.3394325800340647
512,0,0.298828125,153,2.271791562979411,0.6591878873066626,0.7223232686570314,0.6987009251653997,-0.7406057598952226,1.4813677884761902,1.4139838421468438,0.19152888538659743,-0.3305321059158707
512,0,0.107421875,55,1.3911419300852614,-0.6930519032411684,-0.7315995832645596,-0.711426243537388,0.773948067176852,-0.6661981594319638,0.7189808575475024,-0.6957180623480721,-0.6543165664827678
512,0,0.099609375,51,1.0838728492314478,-0.6191785871189955,0.7243083858944191,-0.7231216982939863,-0.7522129709926929,-0.8036537980783396,-0.6983477332899937,-0.6773238417454098,0.7063431145652511
512,0,0.345703125,177,2.2260375783103568,-1.516876241311765,1.3062709872670053,-0.25719372211500835,-0.323106278993033,-0.7797617457641723,0.6047390894007229,-0.65579486463987,-0.7727723374915572
512,0,0.3046875,156,2.704722342471656,-1.4271192413287646,1.3236056419884688,-0.2542361667707879,-0.3610644523281536,-0.7804779774873682,0.6921893125381392,-0.6662629599225074,-0.7719033975115389
512,0,0.107421875,55,1.3383265096626225,-0.6789549549426012,-0.8050201076137145,-0.7373608340179281,0.7084618137751244,-0.7494666291789227,0.6621616102351832,-0.6514811070416089,-0.7628376237773881
512,0,0.130859375,67,1.114962425960995,-0.6833125109923553,0.7126154322962478,-0.6794262031164762,-0.7270536837461781,-0.7111469067218424,-0.7542539247682133,-0.7139513795701867,0.7239946587239237
512,0,0.08984375,46,1.1391721644086164,-0.6766987485051867,-0.7190222276451574,-0.700097025980795,0.7422679368898645,-0.6849193293932041,0.71232008807848,-0.7015859986500286,-0.7004193402942234
512,0,0.419921875,215,2.3741112114811194,-1.21385819360002,0.5938868213490508,-0.23018141500440636,-0.3148077223406755,-0.9062286398606512,1.8440699902069575,-0.634455305308991,-0.8407162129117938
512,0,0.08984375,46,1.196264582816624,-0.7971924100845251,0.7237605595320596,-0.6586837734623227,-0.8574922212710093,-0.6769821206452721,-0.7530699897379399,-0.742791538504325,0.74255238425827
512,0,0.28125,144,2.498305399218872,-0.7136049266990357,-0.6823652606295243,-0.6770409656719548,0.7433926608183147,-1.4935335967122672,-1.3459848394419185,-0.2468592388253029,0.34523466042727985
512,0,0.078125,40,1.1781998987045208,-0.6500562472981716,-0.744896008176955,-0.7197017950797436,0.8120486870988053,-0.7382057268494874,0.7823955968794127,-0.7114133828536803,-0.8129280597666527
512,0,0.255859375,131,2.201573295490044,-0.7219877510691096,0.6918924516804303,-0.698789693025764,-0.7275882996955337,-1.4729353821547866,1.4671390126811514,-0.2778635498310157,-0.36026339034587207
512,0,0.3125,160,2.310780418416528,1.437233755212077,-1.2836045847446895,0.2445639801710307,0.3623227133775409,0.7737292849265734,-0.6111999721776366,0.6636593116590345,0.7427720854618921
512,0,0.48046875,246,2.3892053323319646,0.9066020722632214,-1.6355420038441202,0.6139297882702582,0.7153093764193055,1.1399468793314316,-0.6838440232139117,0.24713626388503668,0.3236695564244379
512,0,0.107421875,55,1.0470284216431751,-0.5984017526815281,0.7449996480861936,-0.7448621137139088,-0.6836628928458741,-0.7689476699603486,-0.7075857745164147,-0.666691010012015,0.7948031563533727
512,0,0.251953125,129,2.061557202443252,-1.5322339808686358,1.317367657017199,-0.2574861426781396,-0.3370896530544176,-0.6280278019095875,0.8631619594532022,-0.7292338494385479,-0.8115462589241077
512,0,0.091796875,47,1.2059459555371022,-0.6958450496932009,-0.7333363989230637,-0.7160687428682561,0.754536832530982,-0.6888791156072965,0.7227743215942173,-0.6887238670173054,-0.7287551173709916
512,0,0.09765625,50,0.9627559858509624,-0.7157414048578185,0.7502521925193305,-0.7035334117724213,-0.7781955979844104,-0.7105548937767995,-0.719256261235668,-0.7069230477684085,0.7598299178490839
